"Name","Instance Count","Size (bytes)"
"java.lang.Integer",100024,1600384
"byte[]",2308,782776
"java.lang.String",1115,26760
"java.util.concurrent.ConcurrentHashMap$Node",939,30048
"java.util.HashMap$Node",877,28064
"java.lang.Object",411,6576
"java.lang.Class[]",399,9008
"java.lang.Object[]",343,11672
"java.lang.String[]",308,12944
"java.lang.Class",299,95680
"sun.util.locale.LocaleObjectCache$CacheEntry",199,7960
"java.util.ArrayList",192,4608
"java.util.StringJoiner",179,7160
"java.util.TreeMap$Entry",167,6680
"org.jacoco.agent.rt.internal_aeaf9ab.asm.SymbolTable$Entry",151,8456
"java.lang.Long",143,3432
"java.nio.StringCharBuffer",143,8008
"java.lang.ref.SoftReference",142,5680
"boolean[]",135,5952
"java.lang.StringBuilder",135,3240
"java.lang.reflect.Method",127,11176
"org.jacoco.agent.rt.internal_aeaf9ab.core.data.ExecutionData",126,4032
"org.jacoco.agent.rt.internal_aeaf9ab.asm.Label",117,6552
"java.util.LinkedHashMap$Entry",112,4480
"sun.util.locale.BaseLocale",110,3520
"char[]",108,69344
"sun.util.locale.BaseLocale$Key",105,3360
"java.util.Locale",99,3168
"java.util.stream.ReferencePipeline$3",98,6272
"java.util.stream.ReferencePipeline$3$1",98,2352
"java.util.stream.Collectors$$Lambda$101.0x0000000100174528",93,2232
"java.util.Spliterators$ArraySpliterator",92,2944
"java.util.stream.Collectors$CollectorImpl",90,2880
"java.util.stream.ReferencePipeline$Head",90,5040
"int[]",86,3336
"java.util.stream.ReduceOps$3",86,2752
"java.util.stream.ReduceOps$3ReducingSink",82,2624
"java.util.HashMap$Node[]",69,22376
"jdk.internal.math.FDBigInteger",68,2176
"org.jacoco.agent.rt.internal_aeaf9ab.asm.Type",62,1984
"java.lang.invoke.DirectMethodHandle",57,1824
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.LabelNode",53,2120
"java.util.HashMap",50,2400
"java.lang.invoke.MethodType",49,1960
