"Name","Instance Count","Size (bytes)"
"byte[]",6346,1402880
"java.lang.String",4016,96384
"java.util.HashMap$Node",2849,91168
"java.util.concurrent.ConcurrentHashMap$Node",1823,58336
"java.lang.Object",828,13248
"java.lang.Class[]",649,15024
"java.lang.Class",493,157760
"java.lang.Integer",476,7616
"java.lang.Object[]",448,42120
"org.apache.tika.mime.MimeType",339,18984
"int[]",328,100536
"java.lang.StringBuilder",310,7440
"java.net.URL",275,17600
"java.util.LinkedHashMap$Entry",274,10960
"java.util.ArrayList",268,6432
"char[]",243,69784
"java.lang.String[]",240,11448
"java.util.HashMap$Node[]",232,27736
"sun.util.locale.LocaleObjectCache$CacheEntry",209,8360
"org.apache.tika.detect.MagicDetector",193,9264
"org.apache.tika.mime.MediaType",188,6016
"org.apache.tika.mime.MagicMatch",182,7280
"java.lang.ref.SoftReference",178,7120
"org.apache.jackrabbit.core.id.PropertyId",176,4224
"java.util.HashMap",162,7776
"org.apache.jackrabbit.core.value.InternalValue[]",157,3584
"org.apache.tika.mime.Magic",152,4864
"org.apache.jackrabbit.core.virtual.VirtualPropertyState",147,7056
"java.util.Collections$SingletonList",143,3432
"java.io.File",137,4384
"java.util.LinkedHashMap",105,5880
"java.lang.invoke.LambdaForm$Name",103,3296
"sun.util.locale.BaseLocale$Key",103,3296
"java.util.Hashtable$Entry",100,3200
"sun.util.locale.BaseLocale",98,3136
"java.util.Locale",97,3104
"java.util.TreeMap$Entry",96,3840
"org.apache.xerces.xni.QName",94,3008
"java.lang.reflect.Method",91,8008
"java.util.jar.Attributes",85,1360
"org.apache.derby.impl.store.raw.data.StoredRecordHeader",81,2592
"long[]",74,20720
"org.apache.jackrabbit.core.value.InternalValue",69,1656
"java.lang.ref.ReferenceQueue$Lock",62,992
"org.apache.jackrabbit.core.state.NameSet",58,1392
"org.apache.derby.impl.services.cache.ClockPolicy$Holder",57,1824
"java.lang.ref.ReferenceQueue",56,1792
"java.lang.Class$ReflectionData",54,3456
"java.util.concurrent.locks.ReentrantLock",54,864
"java.util.concurrent.locks.ReentrantLock$NonfairSync",50,1600
"org.apache.derby.impl.store.raw.data.RecordId",50,1200
"java.lang.ref.WeakReference",49,1568
"org.apache.commons.collections4.map.AbstractHashedMap$HashEntry[]",49,8912
"java.lang.reflect.Method[]",48,3240
"java.util.concurrent.ConcurrentHashMap",47,3008
"org.apache.derby.impl.services.uuid.BasicUUID",47,1504
"org.apache.jackrabbit.spi.commons.name.NamePath",47,1880
"org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntry",45,1440
"java.io.FileCleanable",43,2408
"java.lang.invoke.MethodType$ConcurrentWeakInternSet$WeakEntry",43,1376
"java.nio.StringCharBuffer",42,2352
"java.util.LinkedList$Node",42,1008
