"Name","Instance Count","Size (bytes)"
"byte[]",711026,227999656
"java.lang.Object[]",568216,32369576
"java.util.ArrayList",528955,12694920
"java.lang.Integer",206759,3308144
"java.util.Arrays$ArrayList",190387,4569288
"java.lang.String",142316,3415584
"java.util.HashMap$Node",126992,4063744
"java.util.LinkedHashMap$Entry",125666,5026640
"int[]",76471,427122544
"org.apache.commons.compress.harmony.unpack200.bytecode.ClassFileEntry[]",76435,1857376
"java.lang.StringBuilder",58645,1407480
"jdk.internal.loader.AbstractClassLoaderValue$Sub",58359,1400616
"org.apache.commons.compress.harmony.unpack200.bytecode.ByteCode",54250,2170000
"java.util.ArrayList$Itr",49867,1595744
"java.util.Optional",37676,602816
"java.util.TreeMap$Entry",33661,1346440
"java.util.stream.ReferencePipeline$Head",29763,1666728
"java.util.LinkedHashMap$LinkedEntryIterator",26990,863680
"int[][]",22736,643488
"char[]",20226,3950360
"java.util.HashMap$Node[]",19849,2817288
"org.apache.commons.compress.harmony.unpack200.CpBands$$Lambda.0x000000008052aa30",18692,448608
"java.util.LinkedHashMap",17474,1118336
"java.lang.Class[]",15490,362552
"java.util.stream.ReferencePipeline$3$1",14443,346632
"java.util.stream.ReferencePipeline$3",14431,808136
"org.apache.commons.compress.harmony.unpack200.CpBands$$Lambda.0x000000008052ac70",13653,327672
"java.util.ArrayList$ArrayListSpliterator",13558,433856
"java.util.stream.ReferencePipeline$2$1",12716,305184
"java.lang.reflect.Method",12591,1108008
"java.util.stream.ReferencePipeline$2",12435,696360
"sun.reflect.annotation.AnnotationInvocationHandler",12129,291096
"java.util.HashMap$EntryIterator",12120,387840
"sun.reflect.generics.scope.ClassScope",12097,290328
"sun.reflect.generics.tree.ClassTypeSignature",12069,193104
"sun.reflect.generics.tree.SimpleClassTypeSignature",12044,289056
"sun.reflect.generics.visitor.Reifier",12039,288936
"sun.reflect.generics.tree.TypeArgument[]",12029,192488
"sun.reflect.generics.parser.SignatureParser",12028,288672
"jdk.proxy2.$Proxy65",12026,192416
"sun.reflect.generics.factory.CoreReflectionFactory",12026,288624
"sun.reflect.annotation.AnnotationParser$1",11999,287976
"org.objectweb.asm.Label",11679,654024
"org.apache.commons.compress.harmony.unpack200.bytecode.CPMethodRef",10362,497376
"org.apache.commons.compress.harmony.unpack200.CpBands$$Lambda.0x0000000080522db8",9593,153488
"java.lang.String[]",8333,421792
"java.util.stream.Collectors$CollectorImpl",8217,262944
"java.util.stream.ReduceOps$3ReducingSink",7252,232064
"java.util.HashMap",7240,347520
"java.util.stream.ReduceOps$3",7142,228544
"java.util.Formatter$FixedString",7029,168696
"org.apache.maven.surefire.junitplatform.RunListenerAdapter$$Lambda.0x0000000080292170",6998,111968
"org.apache.maven.surefire.junitplatform.RunListenerAdapter$$Lambda.0x00000000802923b0",6843,109488
"java.nio.HeapByteBuffer",6464,361984
"java.util.HashSet",6418,102688
"org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8[]",6052,187520
"org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8",5536,177152
"java.util.stream.Streams$StreamBuilderImpl",5441,130584
"java.nio.StringCharBuffer",5385,301560
"java.util.stream.Streams$2",5330,127920
"java.util.stream.Streams$ConcatSpliterator$OfRef",5321,127704
"boolean[]",4883,118024
"java.util.stream.MatchOps$1MatchSink",4739,113736
"java.util.LinkedHashSet",4634,74144
"java.util.stream.MatchOps$$Lambda.0x0000000080176558",4559,109416
"java.util.stream.MatchOps$MatchOp",4449,106776
"java.util.Collections$UnmodifiableRandomAccessList",4370,104880
"java.lang.reflect.Field[]",4364,89312
"java.util.concurrent.ConcurrentHashMap$Node",4273,136736
"java.lang.Long",4158,99792
